index,count,hate_speech,offensive_language,neither,class,tweet
23038,3,0,0,3,2,"Waambie majembe waje hapa, kwa sababu inaonekana ni kama wamenisahau, lakini ukweli kwamba wao wameniona, hiyo inapaswa kusema ni mengi kwangu"
23039,3,0,3,0,1,"Waambie walala midomo ya kusema wanapaswa kujaribu pleadin 5ths, mara nyingi bitch na wanitaje mimi kama utisho wako."
23040,3,0,3,0,1,"Waambie majembe manene yaruke, warudishe viunzi vidogo"
23041,3,0,3,0,1,Waambie majembe haya nawapenda tu kutomba
23042,3,0,3,0,1,"Mwambie bae wako ""ho tre testicoli"" inamaanisha ""Ninapenda macho yako"" kwa Kiitaliano"
23043,3,0,3,0,1,Niambie mimi ni kukosa heshima lakini ninajumuisha mtu mmoja anayeita kila mtu kijinga bure
23044,3,0,3,0,1,Mahekalu yanayocheza na maisha yangu naweza kuwa nikifanya kazi kidogo kwa muhula huu kwa sababu sikulipa mfukoni
23045,3,1,2,0,1,Kujaribiwa kumaliza kila sentensi nasema leo na yo au bitch. #Vunjika vibaya
23046,3,0,3,0,1,Terio alipata majembe yote & # 128557;
23047,3,0,3,0,1,Ya kutisha. #leprechaun http://t.co/447wgkSVVG
23048,3,0,3,0,1,Nitumie ujumbe mfupi badala ya kucheza ndege wa kufurahisha #SoIKnowItsReal
23049,3,0,3,0,1,Nitumie Nig nogs 630.362.5206
23050,3,0,3,0,1,Nitumie ujumbe na mipango nigs
23051,3,0,0,3,2,"Tuma maandishi kama ""kama mtu anyonyaye, tukutane kwenye duka la birkin mwambie aongeze bendi zake"" & # 128527;"
23052,3,0,3,0,1,Tuma neno lako kwa bitch maneno kadhaa kutoka kwa mkanda mpya wa Ty Dolla $ kabla ya kuamka ili akupunguze kidogo leo
23053,3,1,2,0,1,Kutuma ujumbe mfupi kwa huyu mtoto kama yeye nyenzo kuu kutomba shiti hiyo ... Yeye Finna anapata maandishi haya ya youza hoe
23054,3,0,0,3,2,Tf ninafanya kama kitanda cha kusikitisha cha punda? Old Anthony kurudi fashoo & # 128076; & # 128076; & # 128076; & # 128588; .
23055,3,1,2,0,1,Tf bitch fanya yangu
23056,3,0,3,0,1,Vipande vya Tf hupata RT kadhaa na uwe fstow
23057,3,0,2,1,1,Tf ni kweli twitter nigga / bitch y'all on thni jembe tweekin
23058,3,0,3,0,1,Asante Charlie #FF @ Charlie4927 @ StacyDmomof5 @ PattiSM74 @RevkahJC @cantUCIMblonde @Kacado
23059,3,0,3,0,1,Asante Charlie @ Charlie4927 @ StacyDmomof5 @cantUCIMblonde @RevkahJC @ PattiSM74 @Kacado
23060,3,0,3,0,1,"Asante Charlie, Alhamisi njema @ Charlie4927 @ StacyDmomof5 @ PattiSM74 @Kacado @cantUCIMblonde @RevkahJC"
23061,3,0,3,0,1,"Asante, toa hiyo pipi Charlie @ Charlie4927 @ StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @ PattiSM74"
23062,3,1,2,0,1,Asante @delaney_jade kwa kuja nami jana usiku kwa sababu ni ghetto na hakuna mtu mwingine aliyeweza kuishughulikia! # Msimu2014
23063,3,3,0,0,0,Asante Charlie @ Charlie4927 @RevkahJC @ StacyDmomof5 @ PattiSM74 @cantUCIMblonde @Kacado
23064,3,2,1,0,0,Asante Charlie @ Charlie4927 @ StacyDmomof5 @RevkahJC @ PattiSM74 @cantUCIMblonde @Kacado
23065,3,0,3,0,1,"Asante Charlie, uwe na jioni njema @ Charlie4927 @ StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @ PattiSM74"
23066,3,0,3,0,1,"Asante kwa kutisha kutomba kabisa kutoka kwangu, gorofa. Sasa ninaonekana kama mkundu. Kicheko cha kufyatua."
23067,3,0,3,0,1,Asante kwa maandishi hayo ... nimepata jembe hilo ..
23068,3,1,2,0,1,"Asante kwa tweets za @ JoMousley80 leo, marubani wangu wa Krackerwheat wananirudia kama usiku wa kawaida kwenye #BBC: - /"
23069,3,0,0,3,2,"Shukrani kwa coco yangu ya nigga nasikia harufu nzuri kisha jembe haha ??finna kuvuta majembe yote, njoo nigga & # 128527; & # 128526;"
23070,3,2,1,0,0,Mapumziko ya kushukuru!
23071,3,0,3,0,1,Jembe la shukrani mapema http://t.co/A29MLLX62B
23072,3,0,0,3,2,Shukrani na #fam #Shaylay kupuuza macho ya chink http://t.co/uyVc2QDG
23073,3,0,1,2,2,Anakuwa mtoto wangu pia
23074,3,3,0,0,0,Sinema hiyo ya 'Ouija' inaonekana kama takataka
23075,3,0,3,0,1,Kwamba Larry tango la tango ni la kuchekesha .. Lakini ni kidogo kwa RT nyinyi watoto wadogo mnaweza kulia & # 128514; & # 128514; & # 128514;
23076,3,0,1,2,2,Mkuu huyo shld aibu 'Angalia watoto hawa wenye rangi maskini ambao TUMEKUWA wenye busara' Hao sio msaada wako. #kuchafuliwa #morningjoe
23077,3,0,0,3,2,"Wakati huo wa kukasirisha wakati lazima uendelee kuondoa vichwa vya sauti kwa sababu mtu anaendelea kuzungumza na wewe .. Kama hoja, kitoto .."
23078,3,0,1,2,2,Punda huyo alipata niggah hypnotized
23079,3,0,3,0,1,Punda huyo kamili kabisa hatuwezi kuisaidia RT @miavenise: y'all diss hoes lakini sifa Nicki minaj kila siku. Sielewi mtu wa niggas
23080,3,1,2,0,1,Punda huyo alijirudia tena ni wa basi fupi la manjano. & # 127825; & # 128652;
23083,3,0,0,3,2,Wakati huo machachari wakati #ImekunywaNa bado wewe ni jembe mbaya
23084,3,0,3,0,1,Wakati huo mgumu wakati jembe linasema yeye sio jembe.
23085,3,0,3,0,1,Wakati huo mgumu wakati unashikilia mlango kwa mtu na anatumia mlango ulio karibu nayo .. Kama kitoto wewe ni bora kurudisha nyuma kutomba kwako.
23086,3,0,3,0,1,Vipande vibaya huachwa kwa sababu ya wack pussy kinda iliyozidi kusababisha ngono inaweza kuwa bora ikiwa kila kitu juu yake ni sawa
23087,3,0,3,0,1,Pwani hiyo kutoka Ugiriki ni nzuri sana & # 128525; kwanini ninaishi katika punda wa Virginia wakati watu wanaishi karibu na uzuri kama huo mwaka mzima & # 128553; & # 128532;
23088,3,0,3,0,1,Kidogo Donovan alipata kipande cha DVD na yote @ 2realmacdatfee naona ya mtoto
23089,3,0,3,0,1,Jamaa huyo Amanda alinikimbia & # 128514;
23090,3,0,3,0,1,Kijana huyo tha tha
23091,3,0,3,0,1,Bitch huyo afurahi zaidi juu ya ncha hiyo ya $ 20.
23092,3,0,1,2,2,"Bitch huyo alimwita Thor nguvu. & # 58386; & # 58386; RT ""@ChubbyGirlGod: Subiri ... http://t.co/UAf57JyiOi"""
23093,6,0,6,0,1,Bitch huyo alikuja kuruka !!! Lmao.
23094,3,2,1,0,0,Jamaa huyo hawezi kunigusa
23095,3,0,3,0,1,Bitch huyo anaweza kukaa juu ya uso wangu.
23096,3,0,3,0,1,"Bitch huyo ni mkali & # 128514; & # 128514; & # 128514; & # 128514; # 1976 mkundu, #rekebisha !!! #Kashfa"
23097,6,0,6,0,1,Bitch huyo hunyoa nywele zangu kwa kifupi
23098,3,0,3,0,1,Huyo chafu chafu http://t.co/PaAjZU0UM4
23099,6,1,4,1,1,Bitch huyo alipata wapenzi milioni 5
23100,3,0,3,0,1,Bitch huyo alipata wafuasi 631K lakini aendeshe honda & # 128563;
23101,3,0,0,3,2,Bitch huyo hollerin abt kutomba mimi nahh Fuck dat bitch !!!
23102,3,1,2,0,1,Bitch huyo analishwa mahindi
23103,3,2,1,0,0,Bitch huyo amekwenda mbali !!!
23104,3,0,3,0,1,Bitch huyo ni hella cranky leo. Mtu hukabidhi kiungo.
23105,6,1,5,0,1,Bitch huyo ni uongo
23106,3,0,2,1,1,Bitch huyo alitembea tu kama & # 128129;
23107,3,1,2,0,1,"Wtf & # 128514; & # 128514; """
23108,9,0,7,2,1,Mdomo huo wa bitch ulifanya heshima izunguke
23109,3,0,2,1,1,"Jamaa huyo kwenye sifa, hafanyi sawa #WiseWordsFromWebb"
23110,3,0,3,0,1,Bitch huyo alisema pussy yake hupiga sana thoe & # 128514; & # 128514; & # 128514;
23111,3,0,3,0,1,"Yule kitoto aliniambia nijidhibiti, nikamwambia aende kutafuta mwenyewe"
23112,3,0,3,0,1,"Bitch huyo anataka numba yangu, alipata kufyata bruda yangu @AyDontJudgeMe"
23113,3,0,3,0,1,"Bitch huyo alikuwa na wasiwasi juu ya faini? Fuck wewe. Rafiki yangu wa karibu aliruka na wanyonyaji 6 wa jogoo. Faini inapaswa kuwa shida yako ndogo,"
23114,3,0,3,0,1,Huyu bibi uliyekutana naye anajua ninachomaanisha kuwa yeye si yule yule kitita milioni moja baadaye nigga yangu & # 128080; & # 9996; & # 65039;
23115,3,0,3,0,1,"Unanihisi? & # 128129; """
23116,4,0,1,3,2,Jamaa yule.
23117,3,0,3,0,1,Mvulana huyo daima amekuwa pussy hajawahi kuwa tishio!
23118,3,0,2,1,1,Siku hizo pana 7 RT @OGFlash: Je! Hii ni Dunia gani? RT @IamRyanRaw: NIGGA RT @WhoisJayHall: Rihanna anazidisha mjinga zaidi ya ngono duniani
23119,3,2,1,0,0,Kunguru huyo ana soksi
23120,3,0,3,0,1,Huyo mdomo mdogo wa mdomo anajua. Mzuri kuzimu vizuri Tara hakuwa mtu mwenza wa kulaani! Jiwe miamba kwa akili mtu! Lol
23121,6,0,6,0,1,Jalala la unyogovu.
23122,3,0,3,0,1,Jamaa huyo wa RENT sio mjinga-pumba pia.
23123,3,1,2,0,1,"Jamaa huyo kutoka Chicago w / masharubu na bangi fuzzy, Johnny Love, yeye ni mkali. #m kumbukumbu za fumbo"
23124,3,2,1,0,0,Yule mjinga mweusi bubu ambaye alikuwa akipata kadi za picha hiyo alinifanya niwe mkali sana aliharibu siku yangu & # 128545; & # 128545; & # 128074;
23125,3,0,3,0,1,Bitch huyo mnene ambaye kila wakati kwenye simu aliingia tu & # 128074; & # 128074; & # 9986; & # 65039; & # 9986; & # 65039; @TibaBurger
23126,3,2,1,0,0,Flip hiyo ya mbele ilikuwa takataka. Ndio jinsi ninavyoingia mbele kwenye dimbwi la kuogelea na kutua mgongoni kila wakati.
23127,3,0,2,1,1,Maharagwe ya ujinga
23128,3,0,3,0,1,Thachuki shit haimaanishi chochote bitch im kujisikia mwenyewe http://t.co/idmcA55SiD
23129,3,0,3,0,1,Hiyo ilikwenda kutoka kwa ngozi nyeusi hadi kwa mulatto RT @FunnyJulius: Hii ilinivuta http://t.co/8tzvBBzXa1
23130,3,0,3,0,1,Jembe hilo uliza ni saa ngapi ni 10:17
23131,3,0,3,0,1,Jembe hilo linaloboresha juu ya tunchi chillllll ouutttt
23132,3,0,3,0,1,"Jembe hilo huko nje, Fat Trel alisema ni bora."
23133,3,0,0,3,2,Jembe hilo lilisema ... ngawira yangu kwenye lmfaooo
23134,3,0,3,0,1,Jembe hilo lilikuwa likiruka
23135,3,1,2,0,1,Hiyo ios8 gon itapata yatch bitches fucced up. Trynna ficha shit
23136,3,0,3,0,1,"Hiyo tweet ya mwisho ilikuwa tu maneno ya wimbo. Sipendi viwiko vibaya, napenda vifaranga wazuri. Vipande vibaya hudanganya kwa urahisi na mara nyingi"
23137,3,0,3,0,1,Hiyo nywele ndefu haisitiri kichwa chako
23138,3,0,3,0,1,"Hiyo inakufanya uwe kibaya wa kukasirisha. Ikiwa uko nje unatafuta kukasirishwa, huwezi kuumwa wakati umekerwa."
23139,3,0,3,0,1,Huyo kuku mwenye rangi ya mocha dogo & gt; & gt; & gt; & gt; nadhani nilipenda & # 128525; & # 128525; & # 128525;
23140,3,0,3,0,1,Nig Darion huyo hakuweza kusaidia lakini kutenda kama kamera ilikuwa juu yake ... Hakuweka utulivu wowote kwa wale samaki wa samaki.
23141,3,0,3,0,1,Hiyo nig ilikuwa G kwenye hiyo E60 ningefanya kitu kimoja
23142,3,0,3,0,1,Hiyo nigga @ WALEDAyDAy24 hivyo takataka
23143,3,0,3,0,1,Takataka hiyo ya takataka ya Tannehill lmao Dolphins
23144,7,0,7,0,1,"Hiyo nigga gucci kila wakati hupiga jembe hilo wakati anaweka ""Rick James"" kwenye wimbo, akimpa nigga rick kelele #RIPRICK #RICKJAMESBITCH"
23145,3,0,3,0,1,Hiyo nigga john sio ah halisi wa zamani nigga Forreal .. Alimwacha Vick brotha atoke kwenye maplerow
23146,3,1,2,0,1,Hiyo nigga talkin kama jembe Mwambie huyo bitch nigga azungumze
23147,3,0,3,0,1,Niggah hiyo ni mimi lol TMLT & # 128514; & # 128514; & # 128514;
23148,3,0,0,3,2,Nigguh hiyo haitacheza tena mpira wa miguu tena
23149,3,1,2,0,1,Huo ujinga wa kofia ya usiku ni kwa ndege.!
23150,3,0,3,0,1,Lassie huyo wa zamani katika greggs ni mtu wa kijinga kabisa
23151,3,0,3,0,1,Kijana mmoja mlevi mweupe ambaye kila wakati huchochea shida zinazojumuisha angalau moja.jamaa mweusi kisha hulia baadaye mtu anapoumia
23152,3,0,3,0,1,Shit nyingine hiyo kwa ndege. Pata ubinafsi
23153,3,0,3,0,1,Picha hiyo sasa inasambazwa na Jihadis na wito wa kumuua. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria
23154,3,0,3,0,1,Pussy hiyo bora kunyolewa kwa likizo!
23155,3,1,2,0,1,Pussy hiyo ilikuja zawadi iliyofungwa
23156,3,0,2,1,1,Pussy hiyo haiwezi kuwa harufu mbaya ya nywele
23157,3,0,3,0,1,Pussy hiyo inalilia msaada
23158,3,1,2,0,1,Hiyo mafuta ya pussy ni nini kulisha?
23159,3,2,1,0,0,Hiyo pussy sooo nzuri & # 128524; & # 128149;
23160,6,0,6,0,1,"Ufungaji huo wa ndege, yo"
23161,3,0,3,0,1,Kivuli hicho cha mapigano ya fagot na rangi ya macho yako.
23162,3,0,0,3,2,Shit hiyo ni kwa kunguru katika kura za maegesho ya wal mart
23163,6,1,5,0,1,Huyo mtoto wa kitambo wakati unafungua jokofu na hauna chakula
23164,3,0,3,0,1,Karma huyo mjinga hulipa vizuri zaidi
23165,3,1,2,0,1,Mzabibu huo ulianzisha frenzy bruh ya coon
23166,3,0,3,0,1,Hisia ya kupendeza ya joto wakati unaweza kumpa mtu mkono wa kumsaidia. Kuzungumza juu ya shida za matibabu na wengine kunaweza kusaidia kweli.
23167,3,1,2,0,1,Hiyo ilikuwa hoja ya kitoto niliyovuta ... labda jambo lisilo na moyo sana nililofanya
23168,3,0,3,0,1,Huo ulikuwa uwekezaji dhabiti wa dakika 15. Jua Frank. Yankees. Wow.
23169,3,0,3,0,1,Hiyo ilikuwa karibu miaka 10 iliyopita. Niliwapatia matundu YOTE mbali ... au waliibiwa ..
23170,3,1,0,2,2,Hiyo ilikuwa ya kina .... kama yo mommas pussy kina.
23171,3,1,2,0,1,Hiyo ilikuwa hasira yangu ya fagot usiku.
23172,3,0,1,2,2,Hiyo haikuwa nyakati nzuri! Kuanzisha kilabu cha mickey panya hivi karibuni!
23173,3,0,3,0,1,Hiyo ilikuwa takataka. Nitaweka tu simu yangu chini. Usiku mwema
23174,3,0,3,0,1,"Hiyo itakuwa ya kushangaza sana na wasiwasi kufanya kazi katika mojawapo ya stendi za kahawa za kahaba. Kama vile ningemfungia punda wangu, matundu hayo huwa uchi"
23175,3,0,3,0,1,Hiyo ingekuwa chakula kidogo cha ghetto
23176,3,0,3,0,1,Hiyo ni Ya BM tho RT @Tyga: Hiyo sio jembe langu.
23177,3,0,2,1,1,"Huyo ni mvunjaji wa mpango, yo pussy haipaswi kunuka kama kaptula yangu ya kutolea jasho"
23178,3,0,3,0,1,Hiyo ni sheria ya kukabiliana na fagot RT @PP_Rich_Hill: Seriously? http://t.co/lMyhrBKxZX
23179,3,0,3,0,1,Huyo ni bitch mkubwa mwenye nguvu katika mavazi ya Kufunga Saran lol.
23180,3,0,3,0,1,Hiyo ndiyo yote ninayosema wewe jembe punda niggas.
23181,3,1,2,0,1,Ndio jinsi ninavyojua pussy iko tayari kwa ajili yangu & # 8220; @WhoIsAshanti: @VroomDET @TieMyDuragBoo wazungu watu mashoga. & # 8221;
23182,3,0,3,0,1,Ndio jinsi unajua ni nani anayesema uwongo juu ya kuingia kwenye pussy..kuzungumza juu ya kuonja kama maji na matunda na shit..tf ndio hiyo?
23183,3,0,3,0,1,Ndio jinsi unavyoruhusu kupigwa kumjenge bitch.
23184,3,1,2,0,1,Hiyo ni kama kusema nimekuwa na pinto tangu 72 RT @Shallow__Al @ TonyClevenger jamani nimekuwa na iPhone tangu mwanzo.
23185,3,0,3,0,1,Hiyo ndio niggas RT @TheVoiceOfMiami: Kuburudika na visivyo sahihi kulinipoa baridi kama barafu ..
23186,3,0,3,0,1,Huyo ni kijana wangu sitaki mzee nuthin lakini benki yake roll
23187,3,0,3,0,1,"Hiyo sio uso wa bata, hiyo ni matokeo ya mimi kuingia kwenye pole mara moja wakati nilikuwa nikituma ujumbe kuwa wewe ni mtu anayerudi nyuma."
23188,6,3,1,2,0,"Hiyo sio samaki wa paka anayenuka TL yangu ni kidonda kibaya, mbaya yangu."
23189,3,0,3,0,1,"Hiyo ni sawa minivan, unaweza kukimbia taa nyekundu, nina hakika miadi yako ya kucha ni muhimu zaidi kuliko maisha yangu. #changa"
23190,6,0,6,0,1,"Hiyo ni kujitolea halisi. .. & # 171; @ arigold_88 Kijiti huyu alipata kuhara na bado yuko hapa, akiangaza bafuni. & # 187;"
23191,3,0,3,0,1,Hiyo ni pinchbach halisi niliwaambia niggas angalia jinsi kila mtu ambaye hakuwa kwenye bandwagon anaruka juu ya bitch wanapofika Austin
23192,3,0,3,0,1,Hiyo ni kweli mimi ninafanya brownies sasa hivi & # 128526; & # 128523;
23193,3,0,3,0,1,Hiyo bado ni pussy yangu
23194,3,0,3,0,1,Hiyo ndio aina ya kitoto ninayochukia kutumbana naye
23195,3,1,2,0,1,"Hiyo ndivyo ninavyowaambia majembe yangu wakati hawajatupa shingo RT ""@shibermetimbers: Hakuna mtu aliye na wakati wa hilo"""
23196,3,1,2,0,1,Ndio sababu sikwaza jembe hizi kwenye Instagram. #teamrealbooty http://t.co/VchXqgMbDE
23197,3,0,3,0,1,Ndio maana nakuweka hapa
23198,3,0,3,0,1,"haufanani na majembe mengine """
23199,3,0,2,1,1,Ndio sababu nilikuweka wewe mjinga mjinga mama mjinga
23200,3,1,2,0,1,Ndio sababu siku zote ningeweza kupiga simu SMURF kwa yoyoteing niggah yangu daima kuna hata wakati im beefing w mtoto wangu
23201,3,0,3,0,1,Hiyo ni bitch ..... nilikuwa wote juu ya matumbo yake
23202,3,0,3,0,1,"Huyo ndiye kijinga wako, kwanini anafanya kama anahitaji mwanaume?"
23203,3,0,1,2,2,"Hiyo, na tulitumia nusu ya mwaka wetu wa junior na wengi wa mwaka wetu mwandamizi tukipigiana kwa kuwa vibanzi wasio na busara. Sooo kuna hiyo pia."
23204,3,0,1,2,2,Hiyo ni mbaya wakati rafiki yako wa karibu anasema yu tenda kama jembe Cx
23205,3,0,3,0,1,Thats bc yeye ni wazimu! Lo ni hiyo nicca tho yangu! RT @PACOS_way: Mwanaume naapa idt hakuna mama aliye baridi kuliko yangu yo.
23206,3,0,3,0,1,"Hizo zimepigwa kumpa pussy RT ""@xomaryjeanxo: nimeamka na ngono akilini mwangu, ni lazima nicheze tu na (cont)"
23207,3,0,3,0,1,Huyo ni mtoto wangu wakati nahisi kama hiyo.
23208,3,0,3,0,1,Huyo sio mtoto ikiwa hapendi kukupa kichwa
23209,3,0,3,0,1,Hiyo ni baadhi ya jembe shit doe
23210,3,0,3,0,1,Hiyo ndio kitu cha pekee ambacho nigga inaulizaRT @IGiveEmNathan: Ni vifungo vichaguliwe hapa tonite
23211,3,1,2,0,1,Ndio sababu mimi sijafunga mpaka Im mzima af RT @ JimmySolberg3: Jembe hizi sio za uaminifu
23212,3,0,3,0,1,Yanks Wanakuja: Kutoka kwa Kukosea Kazi na Kiburi http://t.co/HoELpcbBg6
23213,3,1,2,0,1,#Yankees hawaitaji Tanaka au Beltran au wachezaji hawa wote wa 'jina kubwa' !!! #amini
23214,3,0,3,0,1,#Magharibi mwa Amerika ni takataka nyeupe.
23215,3,0,3,0,1,# Kusini mwa Amerika ni takataka nyeupe.
23216,3,0,3,0,1,#Teabagger #freemarket kweli hufanya maajabu katika # Bangkok siku hizi kadhaa za mwisho. #tcot # p2 #teaparty #randpaul
23217,3,0,3,0,1,"Wasomi wa @GOP huwaita wahafidhina ""niggers zetu"" nyuma ya milango iliyofungwa. #tot #teaparty"
23218,3,0,2,1,1,"@ Yankees wanacheza @tigers usiku wa leo. Kwa maneno mengine, mimi sio rafiki na @mtaraban."
23219,3,0,3,0,1,Goshawk ya Kiafrika (Accipiter tachiro) ni aina ya ndege wa mawindo katika familia ya Accipitridae. fou http://t.co/t9xi8IWocs
23220,3,0,0,3,2,Bucs ina sare 2 kubwa na kuziharibu zote mbili kwa hiyo taka ya smh
23221,6,0,6,0,1,Kuunganisha haikuwa takataka. Haikuwa nzuri kama ya ujinga.
23222,3,1,2,0,1,"Mfumo wa DMV ulirekebishwa hivi karibuni kwenye muhtasari wa hadithi ya inferno ya Dante. Hariri tu, Dante ni mjomba aliyekasirika."
23223,3,0,3,0,1,"Ibilisi amevaa Charlie, na Revlon. #filamu"
23224,3,0,0,3,2,Waingereza waliwaua leprechauns wote. Asante Mungu. Kukasirisha watoto wachafu.
23226,3,0,2,1,1,Takataka za Giants
23227,3,0,3,0,1,Kijana huyo alifurahi alipoona mikoko ya Oreo. Alidhani nilikuwa nikitengeneza pai. Alikuwa bummed wakati aligundua ilikuwa keki ya jibini.
23228,3,1,2,0,1,Mtandao utakufanya ufikiri kuwa hawa ni wale ambao sio kweli.
23229,3,1,0,2,2,Waayalandi huko # California wote ni takataka nyeupe.
23230,3,0,3,0,1,Video ya John Cantlie iliyotolewa na media ya Al Furqan ni kiwango kipya cha propaganda za Jihadi: inaahidi vipindi zaidi & amp; mshahara vita vya kiitikadi
23231,3,0,3,0,1,"Rasimu ya kejeli ya KFAN inaendelea, Cleveland yuko ""saa"". Paul Allen ana chaguo la Waviking la 8. Ninaenda na Def nyuma, Justin Gilbert"
23232,6,0,6,0,1,Karate Kid ni pussy kama hiyo
23233,3,0,3,0,1,"Ofisi ya Met imetoa onyo la kahawia juu ya theluji, angalau sio onyo la theluji ya kahawia. Neno la Posh la manjano."
23234,3,0,3,0,1,Jumatatu imekuwa bitch
23235,3,0,3,0,1,"Ofisi, soksi zilizojaa, na blanketi ninayopenda haswa ni yote ninahitaji katika maisha rn"
23236,3,0,3,0,1,Zawadi Bora kwa Jihadi kwenye Orodha yako ya Ununuzi http://t.co/YbcsutdGMw http://t.co/nNwums32b4
23237,3,0,3,0,1,Zawadi Bora kwa Jihadi kwenye Orodha yako ya Ununuzi http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u
23238,3,1,2,0,1,Maharamia wamefanya mechi za kucheza na Yankees wako nje ... kuzimu imeganda
23239,3,0,3,0,1,Takataka za Redskins kama kutomba kwa kutokupata hiyo
23240,3,1,2,0,1,Lt Gavana wa Republican wa Missouri anasema anasikitika aliita SHERIA Sheria ya Anglo-American. Nguruwe wa kibaguzi Kwamba yeye ni ...
23241,3,0,3,0,1,Matangazo ya Rick Scott / Charlie Crist yamekuwa yakiendesha karibu bila kukoma huko Florida kwa wiki iliyopita. Na wanazidi kuwa mbaya.
23242,3,1,2,0,1,Watakatifu ni takataka safi lol smh
23243,3,0,3,0,1,Kusini imejaa takataka nyeupe. Midwest imejaa takataka nyeupe. Pwani ya Magharibi ikiwa imejaa takataka nyeupe.
23244,3,0,3,0,1,Nguo mpya za Steelers zinaonekana kama nguruwe wa jinsia moja. #wtf?
23245,3,0,1,2,2,Je! TL inazungumza juu ya pussy ya kula na soka ya watchin? Ur daraja la fagot RT @ KillaKev27: Mchezo huu ni wazimu !!!
23246,3,0,3,0,1,Wafu Wanaotembea ni watu takataka ...
23247,3,1,2,0,1,"Ni hayo tu. & # 128514; """
23248,6,0,6,0,1,Bros Wayans ndio onyesho lililostahimili zaidi.
23249,3,1,2,0,1,"X na O's, exes na majembe, mimi hutoka na mzuka & # 128123;"
23250,3,0,3,0,1,Yankees bado hunyonya! @ nikaaaa3
23251,3,0,3,0,1,Vipande vibaya bado vimeamka?
23252,3,0,3,0,1,Bitch mbaya zaidi ulimwenguni alinifuata IG leo na kuanza kupenda picha zangu zote. Mimi huvutia hata hiyo ya kupendeza kwa hivyo najua yeye ni samaki wa paka
23253,3,0,3,0,1,Bitch mbaya kabisa amerudi juu ya chestnut! @ryancommakerry #karibisha nyumbani
23254,3,0,3,0,1,"Mabwawa mazuri ya Fairy karibu na Glenbrittle kwenye Kisiwa cha Skye, Uskoti http://t.co/cyi6xSvn97"
23255,3,0,3,0,1,Uzuri wa kutohitaji au kumtaka mwanaume hauna bei. Idk angalia jinsi matumbo yanavyopigwa nje ya wanaume walio na ulinzi wa pamoja
23256,3,0,3,0,1,Wenyeji wamekuwa takataka kwa wiki 5 inaonekana
23257,3,0,3,0,1,Homie kubwa ya kutisha inayotishia majembe haya ... & # 128518; & # 128518; & # 128518;
23258,6,0,6,0,1,Ndege ni neno. # KuokoaKuokoa30
23259,6,1,5,0,1,Ndege na nyuki & # 128038; & # 128029;
23260,3,0,3,0,1,Ndege na mende #voguet na Anat R http://t.co/ndMELHuWCg kupitia @Etsy #vintage #vito vya mapambo #bugout #dudu # ndege
23261,3,0,2,1,1,Ndege wakiimba huleta mawazo ya nyama moto kwenye hii #S asubuhi ya asubuhi. #Tamaa ya moto #jinsia inajaza kichwa changu. Ngoja nikuonjeshe & amp; Nakuhisi.
23262,3,0,0,3,2,Kocha wa bitch alisema hakupenda mtazamo wangu.
23263,3,0,3,0,1,Bitch alipata ujasiri
23264,3,0,3,0,1,Jamaa yuko freeee !!!! ; D
23265,3,0,3,0,1,"Afisa wa bitch ingawa, anapiga ngumu kuliko kombora yo"
23266,3,0,1,2,2,Jamaa ambaye alinitupia tu macho yakebc hakupata ncha haisikilizi wakati unauliza viazi vitamu badala ya kawaida
23267,3,0,3,0,1,Bitch aliyempiga CJ anakwenda juu & # 128079; & # 128079; & # 128588; & # 128588; & # 128591; & # 128591; sasa anaweza RIP & # 128124; http://t.co/ualjxaPMKJ
23268,6,0,6,0,1,Vijiti hufanya kama hawapo kwenye kilabu na wana punda wote nje katika sketi ndogo za punda & amp; kaptula kutoa maambukizi ya chachu n shit.
23269,3,0,1,2,2,Vipande vimerudi http://t.co/3fpjQJvjUh
23270,6,1,5,0,1,Macho nyuma yangu yanakera sana
23271,3,1,2,0,1,Weusi katika # California ni niggers wa kawaida.
23272,3,1,2,0,1,Mvulana aliyepiga nguruwe albino http://t.co/D4XajBEIb1
23273,3,0,0,3,2,The brownies mimi tu alifanya ni dhambi
23274,3,0,0,3,2,Ratiba ya hudhurungi kwa nusu ya kwanza ya mwaka ni kweli imerudishwa nyuma.
